Entity,Code,Year,"Outbound mobility ratio, all regions, both sexes (%) (%)"
Peru,PER,2004,1.09318995475769
Peru,PER,2005,1.11573004722595
Peru,PER,2006,1.20764005184174
Peru,PER,2010,1.50197005271912
Philippines,PHL,1998,0.24600000679493
Philippines,PHL,1999,0.230320006608963
Philippines,PHL,2001,0.227990001440048
Philippines,PHL,2002,0.262010008096695
Philippines,PHL,2003,0.295569986104965
Philippines,PHL,2004,0.30579000711441
Philippines,PHL,2005,0.317369997501373
Philippines,PHL,2006,0.318120002746582
Philippines,PHL,2008,0.335489988327026
Philippines,PHL,2009,0.384220004081726
Philippines,PHL,2010,0.430000007152557
Philippines,PHL,2011,0.395520001649857
Philippines,PHL,2012,0.368169993162155
Philippines,PHL,2013,0.34527000784874
Poland,POL,1998,1.29435002803802
Poland,POL,1999,1.10894000530243
Poland,POL,2000,1.10450005531311
Poland,POL,2001,1.1120400428772
Poland,POL,2002,1.19673001766205
Poland,POL,2003,1.34119999408722
Poland,POL,2004,1.3539799451828
Poland,POL,2005,1.42058002948761
Poland,POL,2006,1.41999995708466
Poland,POL,2007,1.51761996746063
Poland,POL,2008,1.4891300201416
Poland,POL,2009,1.52031004428864
Poland,POL,2010,1.45255994796753
Poland,POL,2011,1.37638998031616
Poland,POL,2012,1.04909002780914
Poland,POL,2013,1.21109998226166
Portugal,PRT,1998,3.02373003959656
Portugal,PRT,1999,3.07154989242554
Portugal,PRT,2000,2.85144996643066
Portugal,PRT,2001,2.89692997932434
Portugal,PRT,2002,2.93807005882263
Portugal,PRT,2003,3.11045002937317
Portugal,PRT,2004,2.84534001350403
Portugal,PRT,2005,3.23426008224487
Portugal,PRT,2006,2.84541988372803
Portugal,PRT,2007,3.19992995262146
Portugal,PRT,2008,3.06177997589111
Portugal,PRT,2009,3.35420989990234
Portugal,PRT,2010,3.39369010925293
Portugal,PRT,2011,3.39935994148254
Portugal,PRT,2012,3.28011989593506
Portugal,PRT,2013,2.56731009483337
Qatar,QAT,1998,12.6426095962524
Qatar,QAT,1999,12.9166698455811
Qatar,QAT,2001,16.0464096069336
Qatar,QAT,2002,16.3985004425049
Qatar,QAT,2003,16.9563007354736
Qatar,QAT,2004,14.5741395950317
Qatar,QAT,2005,18.9473094940186
Qatar,QAT,2006,17.807300567627
Qatar,QAT,2007,18.029109954834
Qatar,QAT,2008,17.28125
Qatar,QAT,2009,18.5121402740479
Qatar,QAT,2010,20.4049301147461
Qatar,QAT,2011,18.6250190734863
Qatar,QAT,2012,20.7604503631592
Qatar,QAT,2013,24.1067409515381
Romania,ROU,1998,2.81565999984741
Romania,ROU,1999,2.48675990104675
Romania,ROU,2000,2.77042007446289
Romania,ROU,2001,2.82876992225647
Romania,ROU,2002,3.00735998153687
Romania,ROU,2003,3.02636003494263
Romania,ROU,2004,2.91689991950989
Romania,ROU,2005,2.7496600151062
Romania,ROU,2006,2.63684010505676
Romania,ROU,2007,2.40370011329651
Romania,ROU,2008,2.14667010307312
Romania,ROU,2009,2.15542006492615
Romania,ROU,2010,2.56394004821777
Romania,ROU,2011,3.27281999588013
Russia,RUS,1998,0.49617999792099
Russia,RUS,1999,0.461459994316101
Russia,RUS,2000,0.452270001173019
Russia,RUS,2001,0.419669985771179
Russia,RUS,2002,0.439990013837814
Russia,RUS,2003,0.43325001001358
Russia,RUS,2004,0.440510004758835
Russia,RUS,2005,0.438820004463196
Russia,RUS,2006,0.455740004777908
Russia,RUS,2007,0.464830011129379
Russia,RUS,2008,0.474929988384247
Russia,RUS,2009,0.512170016765594
Russia,RUS,2011,0.598360002040863
Russia,RUS,2012,0.642199993133545
Russia,RUS,2013,0.672689974308014
Rwanda,RWA,1999,51.179988861084
Rwanda,RWA,2000,33.4203605651855
Rwanda,RWA,2001,26.1572895050049
Rwanda,RWA,2002,23.4311695098877
Rwanda,RWA,2003,16.233190536499
Rwanda,RWA,2004,13.0699501037598
Rwanda,RWA,2005,12.1410303115845
Rwanda,RWA,2006,9.71084022521973
Rwanda,RWA,2007,9.00809001922607
Rwanda,RWA,2008,9.00695991516113
Rwanda,RWA,2009,8.07857036590576
Rwanda,RWA,2010,7.59904003143311
Rwanda,RWA,2011,6.71611976623535
Rwanda,RWA,2012,8.46846008300781
Rwanda,RWA,2013,6.68403005599976
Saint Kitts and Nevis,KNA,2008,57.7997703552246
Saint Lucia,LCA,2004,47.8336982727051
Saint Lucia,LCA,2005,51.3040504455566
Saint Lucia,LCA,2006,66.2960662841797
Saint Lucia,LCA,2007,88.5222473144531
Saint Lucia,LCA,2008,46.6666717529297
Saint Lucia,LCA,2009,44.742488861084
Saint Lucia,LCA,2010,71.5914916992188
Saint Lucia,LCA,2011,52.9547996520996
Saint Lucia,LCA,2012,68.0332717895508
Saint Lucia,LCA,2013,48.0543098449707
Samoa,WSM,1998,65.7220001220703
Samoa,WSM,1999,52.5387496948242
Samoa,WSM,2000,83.1641311645508
San Marino,SMR,2000,75.2653884887695
San Marino,SMR,2008,86.1140975952148
San Marino,SMR,2010,85.5923233032227
San Marino,SMR,2011,88.9325180053711
San Marino,SMR,2012,143.692657470703
Sao Tome and Principe,STP,2009,106.723480224609
Sao Tome and Principe,STP,2010,76.2402114868164
Sao Tome and Principe,STP,2012,37.297679901123
Saudi Arabia,SAU,1998,3.34795999526978
Saudi Arabia,SAU,1999,2.76323008537292
Saudi Arabia,SAU,2000,2.62959003448486
Saudi Arabia,SAU,2001,2.56541991233826
Saudi Arabia,SAU,2002,2.73423004150391
Saudi Arabia,SAU,2003,2.16622996330261
Saudi Arabia,SAU,2004,2.03970003128052
Saudi Arabia,SAU,2005,2.05338001251221
Saudi Arabia,SAU,2006,2.16275000572205
Saudi Arabia,SAU,2007,2.98382997512817
Saudi Arabia,SAU,2008,3.47298002243042
Saudi Arabia,SAU,2009,4.13929986953735
Saudi Arabia,SAU,2010,4.72033023834229
Saudi Arabia,SAU,2011,5.06014013290405
Saudi Arabia,SAU,2012,5.29295015335083
Saudi Arabia,SAU,2013,5.42151021957397
Senegal,SEN,1999,19.2266998291016
Senegal,SEN,2004,21.1157608032227
Senegal,SEN,2005,19.6844501495361
Senegal,SEN,2006,19.5330104827881
Senegal,SEN,2007,17.1117706298828
Senegal,SEN,2008,13.5491199493408
Senegal,SEN,2009,12.8292999267578
Senegal,SEN,2010,13.5350904464722
Serbia,SRB,2001,7.20531988143921
Serbia,SRB,2002,7.67453002929688
Serbia,SRB,2003,5.91060018539429
Serbia,SRB,2004,5.64301013946533
Serbia,SRB,2005,5.23523998260498
Serbia,SRB,2006,4.77918004989624
Serbia,SRB,2007,5.02806997299194
Serbia,SRB,2008,4.89838981628418
Serbia,SRB,2009,5.42260980606079
Serbia,SRB,2010,5.71261978149414
Serbia,SRB,2011,5.91372013092041
Serbia,SRB,2012,5.51351976394653
Serbia,SRB,2013,4.97159004211426
Seychelles,SYC,2011,215.283233642578
Seychelles,SYC,2012,472.5
Seychelles,SYC,2013,198.450653076172
Sierra Leone,SLE,2000,13.6158103942871
Sierra Leone,SLE,2001,8.87751960754395
Sierra Leone,SLE,2002,9.33432960510254
Singapore,SGP,2008,10.2222995758057
Singapore,SGP,2009,10.0523195266724
Singapore,SGP,2010,9.66709995269775
Singapore,SGP,2011,8.98367023468018
Singapore,SGP,2012,9.04839038848877
Singapore,SGP,2013,8.84208965301514
Slovakia,SVK,1998,3.6867299079895
Slovakia,SVK,1999,3.57159996032715
Slovakia,SVK,2000,4.2329797744751
Slovakia,SVK,2001,6.29940986633301
Slovakia,SVK,2002,7.47534990310669
Slovakia,SVK,2003,8.62353038787842
Slovakia,SVK,2004,9.35134029388428
Slovakia,SVK,2005,10.1672801971436
Slovakia,SVK,2006,11.225640296936
Slovakia,SVK,2007,11.0836000442505
Slovakia,SVK,2008,11.4749298095703
Slovakia,SVK,2009,12.0107498168945
Slovakia,SVK,2010,13.1063804626465
Slovakia,SVK,2011,14.5412101745605
Slovakia,SVK,2012,14.9321699142456
Slovakia,SVK,2013,15.7988796234131
Slovenia,SVN,1998,2.57757997512817
Slovenia,SVN,1999,2.24451994895935
Slovenia,SVN,2000,6.90918016433716
Slovenia,SVN,2001,2.3045699596405
Slovenia,SVN,2002,2.28093004226685
Slovenia,SVN,2003,7.8091402053833
Slovenia,SVN,2004,2.4608199596405
Slovenia,SVN,2005,2.40741991996765
Slovenia,SVN,2006,2.04896998405457
Slovenia,SVN,2007,1.96509003639221
Slovenia,SVN,2008,2.02971005439758
Slovenia,SVN,2009,2.16946005821228
Slovenia,SVN,2010,2.15570998191834
Slovenia,SVN,2011,2.39288997650146
Slovenia,SVN,2012,2.35665988922119
Slovenia,SVN,2013,2.7578399181366
South Africa,ZAF,2012,0.643310010433197
South Asia,,1997,1.23535001277924
South Asia,,1998,1.06667995452881
South Asia,,1999,0.957159996032715
South Asia,,2000,0.944800019264221
South Asia,,2001,1.02279996871948
South Asia,,2002,1.25636994838715
South Asia,,2003,1.37783002853394
South Asia,,2004,1.42765998840332
South Asia,,2005,1.50697004795074
South Asia,,2006,1.40595996379852
South Asia,,2007,1.37326002120972
South Asia,,2008,1.36312997341156
South Asia,,2009,1.40196001529694
South Asia,,2010,1.31661999225616
South Asia,,2011,1.05218005180359
South Asia,,2012,0.935109972953796
South Asia,,2013,0.925549983978271
South Korea,KOR,1998,2.40480995178223
South Korea,KOR,1999,2.400710105896
South Korea,KOR,2000,2.36277008056641
South Korea,KOR,2001,2.35109996795654
South Korea,KOR,2002,2.67041993141174
South Korea,KOR,2003,2.83611011505127
South Korea,KOR,2004,3.00590991973877
South Korea,KOR,2005,3.1400101184845
South Korea,KOR,2006,3.26971006393433
South Korea,KOR,2007,3.42429995536804
South Korea,KOR,2008,3.68033003807068
South Korea,KOR,2009,3.9467499256134
South Korea,KOR,2010,3.87893009185791
South Korea,KOR,2011,3.8090500831604
South Korea,KOR,2013,3.48391008377075
Spain,ESP,1998,1.45601999759674
Spain,ESP,1999,1.46929001808167
Spain,ESP,2000,1.50829005241394
Spain,ESP,2001,1.47857999801636
Spain,ESP,2002,1.50002002716064
Spain,ESP,2003,1.23777997493744
Spain,ESP,2004,1.36863005161285
Spain,ESP,2005,1.36469995975494
Spain,ESP,2006,1.305379986763
Spain,ESP,2007,1.33846998214722
Spain,ESP,2008,1.18671000003815
Spain,ESP,2009,1.22177004814148
Spain,ESP,2010,1.24823999404907
Spain,ESP,2011,1.34072005748749
Spain,ESP,2012,1.52003002166748
Spain,ESP,2013,1.45424997806549
Sri Lanka,LKA,2010,6.4807300567627
Sri Lanka,LKA,2011,6.85362005233765
Sri Lanka,LKA,2012,5.99730014801025
Sri Lanka,LKA,2013,5.38297986984253
Sub-Saharan Africa,,1997,5.90990018844604
Sub-Saharan Africa,,1998,5.67465019226074
Sub-Saharan Africa,,1999,5.67173004150391
Sub-Saharan Africa,,2000,5.59989976882935
Sub-Saharan Africa,,2001,5.39929008483887
Sub-Saharan Africa,,2002,5.57908010482788
Sub-Saharan Africa,,2003,5.62868976593018
Sub-Saharan Africa,,2004,5.27965021133423
Sub-Saharan Africa,,2005,5.05432987213135
Sub-Saharan Africa,,2006,4.88608980178833
Sub-Saharan Africa,,2007,4.84392976760864
Sub-Saharan Africa,,2008,4.60585021972656
Sub-Saharan Africa,,2009,4.52074003219604
Sub-Saharan Africa,,2010,4.36073017120361
Sub-Saharan Africa,,2011,4.41974020004272
Sub-Saharan Africa,,2012,3.88634991645813
Sub-Saharan Africa,,2013,3.69400000572205
Sub-Saharan Africa (all income levels),,1997,5.94189977645874
Sub-Saharan Africa (all income levels),,1998,5.70528984069824
Sub-Saharan Africa (all income levels),,1999,5.70078992843628
Sub-Saharan Africa (all income levels),,2000,5.63382005691528
Sub-Saharan Africa (all income levels),,2001,5.42430019378662
Sub-Saharan Africa (all income levels),,2002,5.59686994552612
Sub-Saharan Africa (all income levels),,2003,5.64680004119873
Sub-Saharan Africa (all income levels),,2004,5.29912996292114
Sub-Saharan Africa (all income levels),,2005,5.07152986526489
Sub-Saharan Africa (all income levels),,2006,4.90248012542725
Sub-Saharan Africa (all income levels),,2007,4.8601598739624
Sub-Saharan Africa (all income levels),,2008,4.6255202293396
Sub-Saharan Africa (all income levels),,2009,4.55354976654053
Sub-Saharan Africa (all income levels),,2010,4.37996006011963
Sub-Saharan Africa (all income levels),,2011,4.43806982040405
Sub-Saharan Africa (all income levels),,2012,3.90448999404907
Sub-Saharan Africa (all income levels),,2013,3.70687007904053
Suriname,SUR,2002,20.4782104492188
Swaziland,SWZ,1999,22.9918003082275
Swaziland,SWZ,2000,29.0365104675293
Swaziland,SWZ,2002,40.3283309936523
Swaziland,SWZ,2004,40.1400299072266
Swaziland,SWZ,2005,49.6891098022461
Swaziland,SWZ,2006,56.014289855957
Swaziland,SWZ,2011,49.4651412963867
Swaziland,SWZ,2013,33.3397102355957
Sweden,SWE,1998,4.56659984588623
Sweden,SWE,1999,4.17219018936157
Sweden,SWE,2000,3.63256001472473
Sweden,SWE,2001,4.31028985977173
Sweden,SWE,2002,4.06292009353638
Sweden,SWE,2003,3.9207398891449
Sweden,SWE,2004,3.05988001823425
Sweden,SWE,2005,3.12857007980347
Sweden,SWE,2006,3.16543006896973
Sweden,SWE,2007,3.34325003623962
Sweden,SWE,2008,3.41059994697571
Sweden,SWE,2009,3.4980800151825
Sweden,SWE,2010,3.41514992713928
Sweden,SWE,2011,3.57445001602173
Sweden,SWE,2012,3.90788006782532
Sweden,SWE,2013,4.05053997039795
Switzerland,CHE,1998,5.55114984512329
Switzerland,CHE,1999,5.58459997177124
Switzerland,CHE,2000,4.44015979766846
Switzerland,CHE,2001,5.21086978912354
Switzerland,CHE,2002,5.10281991958618
Switzerland,CHE,2003,4.2780499458313
Switzerland,CHE,2004,5.02813005447388
Switzerland,CHE,2005,4.81068992614746
Switzerland,CHE,2006,4.87174987792969
Switzerland,CHE,2007,4.92734003067017
Switzerland,CHE,2008,4.57359981536865
Switzerland,CHE,2009,4.69731998443604
Switzerland,CHE,2010,4.57432985305786
Switzerland,CHE,2011,4.57798004150391
Switzerland,CHE,2012,4.3901801109314
Switzerland,CHE,2013,4.24426984786987
Syria,SYR,2002,6.05179023742676
Syria,SYR,2003,5.82257986068726
Syria,SYR,2004,5.43652009963989
Syria,SYR,2005,4.66837978363037
Syria,SYR,2006,3.94293999671936
Syria,SYR,2007,3.68600988388062
Syria,SYR,2008,3.54651999473572
Syria,SYR,2009,3.44991993904114
Syria,SYR,2010,2.81384992599487
Syria,SYR,2011,3.02187991142273
Syria,SYR,2012,2.80908989906311
Syria,SYR,2013,3.4237699508667
Tajikistan,TJK,1999,1.41938996315002
Tajikistan,TJK,2000,1.35299003124237
Tajikistan,TJK,2001,1.50117003917694
Tajikistan,TJK,2002,2.01750993728638
Tajikistan,TJK,2003,1.97567999362946
Tajikistan,TJK,2004,1.76988995075226
Tajikistan,TJK,2005,2.02983999252319
Tajikistan,TJK,2006,1.7742600440979
Tajikistan,TJK,2007,1.78472995758057
Tajikistan,TJK,2008,2.79147005081177
Tajikistan,TJK,2009,3.26090002059937
Tajikistan,TJK,2010,4.26284980773926
Tajikistan,TJK,2011,4.80840015411377
Tajikistan,TJK,2012,4.32100009918213
Tajikistan,TJK,2013,5.00770998001099
Tanzania,TZA,1998,16.5683097839355
Tanzania,TZA,1999,14.2206001281738
Tanzania,TZA,2000,14.1055898666382
Tanzania,TZA,2001,15.2042503356934
Tanzania,TZA,2002,17.561840057373
Tanzania,TZA,2003,14.1809196472168
Tanzania,TZA,2004,9.89091014862061
Tanzania,TZA,2005,8.31105041503906
Tanzania,TZA,2010,7.31061983108521
Tanzania,TZA,2012,3.0928099155426
Tanzania,TZA,2013,3.14279007911682
Thailand,THA,1998,1.4159699678421
Thailand,THA,1999,1.21090996265411
Thailand,THA,2000,1.10548996925354
Thailand,THA,2001,1.05030000209808
Thailand,THA,2002,1.19550001621246
Thailand,THA,2003,1.1691700220108
Thailand,THA,2004,1.15101003646851
Thailand,THA,2005,1.08591997623444
Thailand,THA,2006,1.10304999351501
Thailand,THA,2007,1.06856000423431
Thailand,THA,2008,1.08598005771637
Thailand,THA,2009,1.12538003921509
Thailand,THA,2010,1.16640996932983
Thailand,THA,2011,1.08636999130249
Thailand,THA,2012,1.08250999450684
Thailand,THA,2013,1.06093001365662
Timor,TLS,2002,6.48658990859985
Timor,TLS,2009,20.2295703887939
Timor,TLS,2010,19.9989204406738
Togo,TGO,1998,15.9754199981689
Togo,TGO,2006,13.0009002685547
Togo,TGO,2007,10.8056001663208
Togo,TGO,2010,5.8883900642395
Togo,TGO,2011,5.3581600189209
Togo,TGO,2012,5.22221994400024
Togo,TGO,2013,5.15383005142212
Tonga,TON,1999,282.417572021484
Tonga,TON,2000,199.049423217773
Tonga,TON,2001,233.125823974609
Tonga,TON,2002,196.83332824707
Tonga,TON,2003,157.335327148438
Trinidad and Tobago,TTO,1999,48.4548301696777
Trinidad and Tobago,TTO,2000,52.7562408447266
Trinidad and Tobago,TTO,2001,47.6097106933594
Trinidad and Tobago,TTO,2002,35.5565185546875
Trinidad and Tobago,TTO,2003,39.9859313964844
Trinidad and Tobago,TTO,2004,33.6099281311035
Tunisia,TUN,1998,6.73823976516724
Tunisia,TUN,1999,6.04692983627319
Tunisia,TUN,2000,5.71289014816284
Tunisia,TUN,2001,5.42004013061523
Tunisia,TUN,2002,5.57908010482788
Tunisia,TUN,2011,5.39457988739014
Tunisia,TUN,2012,5.29061985015869
Tunisia,TUN,2013,5.00581979751587
Turkey,TUR,1998,3.62273001670837
Turkey,TUR,1999,3.50199007987976
Turkey,TUR,2001,3.23995995521545
Turkey,TUR,2002,3.30484008789063
Turkey,TUR,2003,2.88319993019104
Turkey,TUR,2004,2.81442999839783
Turkey,TUR,2005,2.63053011894226
Turkey,TUR,2006,1.59835994243622
Turkey,TUR,2007,1.6017199754715
Turkey,TUR,2008,1.73836994171143
Turkey,TUR,2009,1.70726001262665
Turkey,TUR,2010,1.47011995315552
Turkey,TUR,2011,1.39424002170563
Turkey,TUR,2012,1.22649002075195
Turkey,TUR,2013,0.903680026531219
Turks and Caicos Islands,TCA,2008,12550
Turks and Caicos Islands,TCA,2010,4480
Uganda,UGA,1999,5.23514986038208
Uganda,UGA,2000,3.95350003242493
Uganda,UGA,2001,3.66741991043091
Uganda,UGA,2002,3.00268006324768
Uganda,UGA,2003,2.90664005279541
Uganda,UGA,2004,2.85374999046326
Uganda,UGA,2006,2.8501501083374
Uganda,UGA,2008,3.12220001220703
Uganda,UGA,2009,3.13534998893738
Uganda,UGA,2010,3.11324000358582
Uganda,UGA,2011,3.51175999641418
Ukraine,UKR,1998,0.788420021533966
Ukraine,UKR,1999,0.764819979667664
Ukraine,UKR,2000,1.15321004390717
Ukraine,UKR,2001,0.944019973278046
Ukraine,UKR,2002,1.04098999500275
Ukraine,UKR,2003,0.833850026130676
Ukraine,UKR,2004,1.01094996929169
Ukraine,UKR,2005,1.02491998672485
Ukraine,UKR,2006,0.942099988460541
Ukraine,UKR,2007,0.950139999389648
Ukraine,UKR,2008,1.14371001720428
Ukraine,UKR,2009,1.2085599899292
Ukraine,UKR,2010,1.37391996383667
Ukraine,UKR,2011,1.45854997634888
Ukraine,UKR,2012,1.57061004638672
Ukraine,UKR,2013,1.79858994483948
United Arab Emirates,ARE,2007,7.66319990158081
United Arab Emirates,ARE,2008,7.81242990493774
United Arab Emirates,ARE,2009,7.65732002258301
United Arab Emirates,ARE,2010,7.89638996124268
United Arab Emirates,ARE,2011,7.38784980773926
United Arab Emirates,ARE,2012,6.94913005828857
United Arab Emirates,ARE,2013,6.427649974823
United Kingdom,GBR,1998,1.45179998874664
United Kingdom,GBR,1999,1.33361995220184
United Kingdom,GBR,2000,1.10310995578766
United Kingdom,GBR,2001,1.35063004493713
United Kingdom,GBR,2002,1.32095003128052
United Kingdom,GBR,2003,1.39374995231628
United Kingdom,GBR,2004,1.06807005405426
United Kingdom,GBR,2005,1.00775003433228
United Kingdom,GBR,2006,0.994229972362518
United Kingdom,GBR,2007,1.06561005115509
United Kingdom,GBR,2008,0.930450022220612
United Kingdom,GBR,2009,0.976180016994476
United Kingdom,GBR,2010,0.992269992828369
United Kingdom,GBR,2011,1.14985001087189
United Kingdom,GBR,2012,1.05592000484467
United Kingdom,GBR,2013,1.14731001853943
United States,USA,1998,0.287620007991791
United States,USA,1999,0.301420003175735
United States,USA,2000,0.329340010881424
United States,USA,2001,0.3507199883461
United States,USA,2002,0.328280001878738
United States,USA,2003,0.309599995613098
United States,USA,2004,0.299569994211197
United States,USA,2005,0.30511000752449
United States,USA,2006,0.311190009117126
United States,USA,2007,0.323529988527298
United States,USA,2008,0.303009986877441
United States,USA,2009,0.298469990491867
United States,USA,2010,0.28150999546051
United States,USA,2011,0.284350007772446
United States,USA,2012,0.287209987640381
United States,USA,2013,0.301869988441467
Upper middle income,,1997,2.32132005691528
Upper middle income,,1998,2.23396992683411
Upper middle income,,1999,2.11226010322571
Upper middle income,,2000,2.03762006759644
Upper middle income,,2001,1.94639003276825
Upper middle income,,2002,2.03162002563477
Upper middle income,,2003,2.10156011581421
Upper middle income,,2004,2.02066993713379
Upper middle income,,2005,1.94963002204895
Upper middle income,,2006,1.75507998466492
Upper middle income,,2007,1.73037004470825
Upper middle income,,2008,1.76690995693207
Upper middle income,,2009,1.79879999160767
Upper middle income,,2010,1.84368002414703
Upper middle income,,2011,1.95660996437073
Upper middle income,,2012,1.94595003128052
Upper middle income,,2013,1.90258002281189
Uruguay,URY,1998,1.36383998394012
Uruguay,URY,1999,1.46914994716644
Uruguay,URY,2000,1.61448001861572
Uruguay,URY,2001,1.54182994365692
Uruguay,URY,2002,1.75168001651764
Uruguay,URY,2003,1.87553000450134
Uruguay,URY,2004,1.80342996120453
Uruguay,URY,2005,1.82731997966766
Uruguay,URY,2006,1.88422000408173
Uruguay,URY,2007,1.66591000556946
Uruguay,URY,2008,1.49142003059387
Uruguay,URY,2009,1.52587997913361
Uruguay,URY,2010,1.75628995895386
Uzbekistan,UZB,1999,4.57245016098022
Uzbekistan,UZB,2000,4.36088991165161
Uzbekistan,UZB,2001,3.46387004852295
Uzbekistan,UZB,2002,3.75463008880615
Uzbekistan,UZB,2003,3.53540992736816
Uzbekistan,UZB,2004,4.58683013916016
Uzbekistan,UZB,2005,8.78330039978027
Uzbekistan,UZB,2006,10.3963203430176
Uzbekistan,UZB,2007,11.1065998077393
Uzbekistan,UZB,2008,10.489839553833
Uzbekistan,UZB,2009,9.64482975006104
Uzbekistan,UZB,2010,8.38481044769287
Uzbekistan,UZB,2011,8.42502021789551
Vanuatu,VUT,1999,119.751167297363
Vanuatu,VUT,2000,117.835372924805
Vanuatu,VUT,2001,116.987648010254
Vanuatu,VUT,2002,91.4338912963867
Vanuatu,VUT,2003,92.0131301879883
Vanuatu,VUT,2004,87.90576171875
Venezuela,VEN,2000,1.19883000850677
Venezuela,VEN,2002,1.05250000953674
Venezuela,VEN,2003,1.03610002994537
Venezuela,VEN,2004,0.926079988479614
Venezuela,VEN,2008,0.594659984111786
Venezuela,VEN,2009,0.610080003738403
Vietnam,VNM,1998,1.08192002773285
Vietnam,VNM,1999,1.00843000411987
Vietnam,VNM,2000,1.24934005737305
Vietnam,VNM,2001,1.31421005725861
Vietnam,VNM,2002,1.55434000492096
Vietnam,VNM,2003,1.79497003555298
Vietnam,VNM,2005,1.53561997413635
Vietnam,VNM,2006,1.63487005233765
Vietnam,VNM,2007,1.76442003250122
Vietnam,VNM,2008,2.20649003982544
Vietnam,VNM,2009,2.47672009468079
Vietnam,VNM,2010,2.33949995040894
Vietnam,VNM,2011,2.33365988731384
Vietnam,VNM,2012,2.34405994415283
Vietnam,VNM,2013,2.37978005409241
World,OWID_WRL,1997,1.97491002082825
World,OWID_WRL,1998,1.91852998733521
World,OWID_WRL,1999,1.84256994724274
World,OWID_WRL,2000,1.82816004753113
World,OWID_WRL,2001,1.80515003204346
World,OWID_WRL,2002,1.85968005657196
World,OWID_WRL,2003,1.9061199426651
World,OWID_WRL,2004,1.82430005073547
World,OWID_WRL,2005,1.81905996799469
World,OWID_WRL,2006,1.72748994827271
World,OWID_WRL,2007,1.73757994174957
World,OWID_WRL,2008,1.74655997753143
World,OWID_WRL,2009,1.7878999710083
World,OWID_WRL,2010,1.79806005954742
World,OWID_WRL,2011,1.80710995197296
World,OWID_WRL,2012,1.77404999732971
World,OWID_WRL,2013,1.78548002243042
Yemen,YEM,1999,3.56894993782043
Yemen,YEM,2002,3.87064003944397
Yemen,YEM,2003,3.96062994003296
Yemen,YEM,2004,4.53087997436523
Yemen,YEM,2005,4.58969020843506
Yemen,YEM,2006,4.62523984909058
Yemen,YEM,2007,3.83101010322571
Yemen,YEM,2008,4.10009002685547
Yemen,YEM,2009,4.08810997009277
Yemen,YEM,2010,3.31173992156982
Yemen,YEM,2011,5.02652978897095
Zambia,ZMB,1998,11.7395696640015
Zambia,ZMB,1999,16.9682598114014
Zambia,ZMB,2000,20.8406295776367
Zimbabwe,ZWE,2010,26.6732902526855
Zimbabwe,ZWE,2011,30.7656192779541
Zimbabwe,ZWE,2012,17.0323505401611
Zimbabwe,ZWE,2013,16.8780002593994